,Age,Income,Family,CCAvg,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,EDU,Account_Holder_Category
3120,35,75,2,1.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3121,28,13,4,0.4,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3122,38,54,2,0.6,218,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3123,44,22,3,1.0,126,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3124,45,198,2,2.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3125,46,18,1,0.2,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3126,57,74,4,0.7,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3127,40,61,4,0.2,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3128,38,64,2,1.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3129,39,10,2,0.3,0,0,1,0,0,1,Graduate,Hold Securities account
3130,23,82,2,1.8,0,0,1,0,0,1,Graduate,Hold Securities account
3131,47,61,3,2.7,168,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3132,32,83,2,2.5,148,0,1,0,1,0,Under Graduate,Hold Securities account
3133,30,73,3,2.6,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3134,54,22,2,0.4,89,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3135,25,91,2,1.8,321,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3136,60,65,3,2.2,94,0,1,1,0,1,Professional,Hold Securities and Deposit Account
3137,61,13,3,0.5,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3138,36,103,1,4.6,255,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3139,52,95,1,0.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3140,33,31,4,1.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3141,57,131,3,0.6,0,1,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3142,34,175,4,1.1,0,1,1,1,1,1,Professional,Hold Securities and Deposit Account
3143,50,38,4,0.1,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3144,43,104,3,1.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3145,34,114,3,3.3,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3146,26,38,4,1.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3147,26,30,4,1.3,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3148,48,19,2,0.1,106,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3149,49,25,4,1.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3150,47,124,4,5.0,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3151,43,20,3,0.5,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3152,40,83,1,1.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3153,31,18,4,0.3,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3154,27,99,1,3.0,149,1,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3155,55,62,3,0.3,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3156,54,24,1,0.1,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3157,23,13,4,1.0,84,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3158,54,64,2,0.8,0,0,1,0,1,0,Professional,Hold Securities account
3159,57,62,3,2.67,240,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3160,41,158,1,4.7,0,1,1,1,0,1,Graduate,Hold Securities and Deposit Account
3161,28,88,1,5.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3162,33,28,4,0.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3163,51,52,2,1.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3164,28,82,4,0.0,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3165,63,140,2,6.9,97,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3166,29,80,1,0.8,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3167,62,58,4,1.2,228,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3168,51,180,1,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3169,52,55,1,1.6,227,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3170,43,65,3,2.67,100,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3171,39,62,3,2.33,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3172,35,23,4,0.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3173,34,35,1,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3174,49,35,4,0.2,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3175,43,74,4,0.4,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3176,48,14,3,0.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3177,30,83,2,1.5,199,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3178,46,71,4,1.9,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3179,43,53,2,0.7,130,0,1,0,1,0,Under Graduate,Hold Securities account
3180,27,103,2,0.6,84,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3181,39,109,1,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3182,58,60,2,1.9,94,0,1,0,1,0,Graduate,Hold Securities account
3183,44,12,3,0.67,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3184,39,141,2,8.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3185,35,128,1,3.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3186,41,98,3,1.0,296,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3187,43,41,1,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3188,55,90,2,4.5,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3189,32,31,1,0.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3190,56,74,1,3.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3191,30,83,4,1.8,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3192,65,35,1,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3193,31,140,1,4.0,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3194,41,65,3,0.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3195,55,35,3,1.4,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3196,37,73,4,1.8,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3197,34,29,1,1.5,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3198,34,55,4,2.0,147,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3199,33,20,4,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3200,48,70,1,2.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3201,28,81,4,0.2,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3202,30,25,2,0.3,0,0,1,0,1,0,Under Graduate,Hold Securities account
3203,44,119,2,7.5,239,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3204,61,49,4,1.7,185,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3205,59,38,1,1.4,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3206,33,80,2,1.5,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3207,56,84,1,4.3,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3208,53,61,4,1.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3209,42,173,2,1.5,373,1,0,1,1,1,Graduate,Hold CD Account
3210,43,60,2,2.5,0,0,1,0,0,0,Under Graduate,Hold Securities account
3211,35,83,2,4.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3212,61,59,1,2.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3213,39,32,3,2.0,116,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3214,61,33,3,0.1,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3215,40,19,4,0.2,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3216,34,14,4,0.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3217,65,94,4,4.1,120,1,0,1,1,1,Under Graduate,Hold CD Account
3218,40,154,2,6.1,325,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3219,39,33,1,2.0,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3220,61,28,2,0.2,135,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3221,40,44,1,1.8,0,0,1,0,1,0,Under Graduate,Hold Securities account
3222,49,81,2,0.8,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3223,43,29,1,0.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3224,45,58,3,0.3,0,0,1,0,1,0,Professional,Hold Securities account
3225,52,38,4,0.9,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3226,32,82,3,1.5,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3227,31,18,1,0.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3228,27,45,2,1.7,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3229,33,64,4,3.4,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3230,65,48,3,2.4,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3231,62,24,1,0.3,0,0,1,0,1,0,Professional,Hold Securities account
3232,55,65,4,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3233,46,111,1,0.0,329,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3234,37,114,3,0.6,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3235,60,39,2,1.6,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3236,44,19,1,0.75,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3237,35,22,3,0.1,0,0,0,1,1,1,Graduate,Hold CD Account
3238,52,49,4,1.1,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3239,30,40,1,0.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3240,62,63,1,1.6,118,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3241,41,55,1,2.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3242,38,33,1,2.0,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3243,52,31,4,1.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3244,48,24,4,0.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3245,47,81,4,3.6,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3246,41,81,1,0.8,223,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3247,44,113,2,3.3,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3248,31,92,2,3.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3249,50,81,1,1.2,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3250,36,101,3,1.2,0,0,1,0,0,1,Professional,Hold Securities account
3251,52,78,3,3.0,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3252,62,78,2,0.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3253,55,35,1,1.5,118,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3254,61,9,2,0.3,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3255,34,82,4,2.0,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3256,34,41,1,2.5,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3257,59,84,1,1.8,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3258,41,42,4,2.2,185,0,1,0,1,0,Graduate,Hold Securities account
3259,33,54,3,2.3,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3260,55,84,2,0.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3261,64,131,1,3.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3262,44,85,2,3.8,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3263,32,84,4,3.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3264,67,114,4,2.4,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3265,40,61,3,0.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3266,57,39,1,2.2,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3267,59,21,2,1.0,120,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3268,43,111,4,5.4,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3269,58,68,2,2.8,113,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3270,50,179,4,3.6,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3271,52,93,4,4.1,0,1,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3272,35,85,2,1.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3273,40,180,1,4.1,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3274,31,110,2,1.5,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3275,32,65,1,1.2,268,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3276,55,159,1,3.9,0,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3277,43,81,2,3.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3278,31,132,1,3.8,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3279,26,44,1,2.0,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3280,58,98,1,2.6,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3281,51,62,2,1.5,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3282,45,91,1,4.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3283,56,29,4,0.7,87,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3284,25,101,4,2.1,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3285,38,65,3,0.7,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3286,62,58,1,2.8,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3287,39,32,2,0.8,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3288,56,140,4,0.5,292,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3289,50,44,1,0.3,187,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3290,52,113,1,0.1,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3291,53,38,1,1.3,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3292,25,13,4,0.4,0,0,1,0,0,0,Under Graduate,Hold Securities account
3293,44,62,2,2.5,0,0,1,0,1,0,Under Graduate,Hold Securities account
3294,42,29,3,2.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3295,42,141,3,4.0,0,1,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3296,63,132,1,4.4,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3297,57,23,1,0.3,0,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3298,56,11,2,0.3,89,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3299,60,90,4,1.9,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3300,62,43,1,1.9,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3301,48,59,4,2.6,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3302,37,28,2,0.8,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3303,55,28,2,0.7,82,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3304,42,108,3,1.0,383,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3305,39,78,1,2.8,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3306,47,65,1,2.4,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3307,34,25,4,1.0,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3308,48,108,2,3.8,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3309,52,43,4,0.2,0,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3310,53,95,4,1.0,0,0,0,0,1,1,Graduate,Does Not hold Securities and Deposit Account
3311,49,24,1,0.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3312,47,190,2,8.8,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3313,48,24,1,0.9,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3314,38,41,4,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3315,48,80,3,1.1,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3316,56,63,3,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3317,65,79,3,2.0,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3318,46,105,4,3.2,0,1,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3319,60,153,3,2.0,0,1,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3320,50,114,1,0.6,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3321,41,120,1,5.2,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3322,41,104,1,4.0,0,0,0,1,1,1,Professional,Hold CD Account
3323,60,20,1,1.3,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
3324,57,41,1,1.4,0,0,1,0,1,0,Under Graduate,Hold Securities account
3325,48,35,2,1.3,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3326,53,174,1,2.9,0,1,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3327,42,164,1,1.3,0,1,1,1,1,1,Professional,Hold Securities and Deposit Account
3328,45,22,1,0.1,0,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3329,35,132,1,3.8,82,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3330,34,32,4,1.1,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3331,67,21,3,0.1,0,0,0,0,0,1,Professional,Does Not hold Securities and Deposit Account
3332,36,49,2,1.67,0,0,0,0,0,1,Graduate,Does Not hold Securities and Deposit Account
3333,37,79,4,0.1,280,0,0,0,1,0,Graduate,Does Not hold Securities and Deposit Account
3334,40,30,2,0.8,86,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3335,35,118,2,7.8,358,0,0,0,0,0,Under Graduate,Does Not hold Securities and Deposit Account
3336,60,11,4,0.7,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3337,59,61,3,2.0,0,0,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3338,35,43,4,1.2,0,0,1,0,1,0,Graduate,Hold Securities account
3339,27,141,4,5.1,354,1,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3340,29,54,4,1.8,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3341,35,33,2,0.3,0,0,1,0,1,0,Under Graduate,Hold Securities account
3342,38,84,3,1.2,121,0,0,0,1,1,Professional,Does Not hold Securities and Deposit Account
3343,62,125,1,1.0,0,1,0,0,1,0,Professional,Does Not hold Securities and Deposit Account
3344,43,110,1,3.4,0,0,0,0,0,1,Under Graduate,Does Not hold Securities and Deposit Account
3345,35,14,4,1.0,0,0,0,1,1,1,Under Graduate,Hold CD Account
3346,41,65,2,2.8,0,0,0,0,1,1,Under Graduate,Does Not hold Securities and Deposit Account
3347,65,78,3,2.0,0,0,0,1,1,1,Professional,Hold CD Account
3348,61,18,3,0.3,0,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3349,55,95,2,4.5,275,0,0,0,0,0,Professional,Does Not hold Securities and Deposit Account
3350,28,95,2,1.8,0,0,0,0,0,0,Graduate,Does Not hold Securities and Deposit Account
3351,52,191,1,1.7,0,0,0,0,1,0,Under Graduate,Does Not hold Securities and Deposit Account
